jurisdiction,sex,age,month,year,time_frame,dataset,population,count_alldrug,count_opioid,count_fentanyl,count_heroin,count_stimulant,count_cocaine,count_methamphetamine,count_benzodiazepine,rate_alldrug,rate_opioid,rate_fentanyl,rate_heroin,rate_stimulant,rate_cocaine,rate_methamphetamine,rate_benzodiazepine
US,F,55+,11,2018,monthly,HOSP,40928780,2661,968,NA,66,262,191,NA,352,6.5,2.4,NA,0.2,0.6,0.5,NA,0.9
US,F,55+,12,2018,monthly,HOSP,40928780,2703,976,NA,49,246,162,NA,376,6.6,2.4,NA,0.1,0.6,0.4,NA,0.9
US,F,55+,all,2018,annual,HOSP,40928780,33320,12455,NA,775,2818,1945,NA,4731,81.4,30.4,NA,1.9,6.9,4.8,NA,11.6
US,M,0-14,1,2018,monthly,HOSP,25201341,178,20,NA,suppressed,15,suppressed,NA,10,0.7,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,2,2018,monthly,HOSP,25201341,192,14,NA,0,21,suppressed,NA,10,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,3,2018,monthly,HOSP,25201341,195,20,NA,0,18,suppressed,NA,11,0.8,0.1,NA,0,suppressed,suppressed,NA,suppressed
US,M,0-14,4,2018,monthly,HOSP,25201341,194,24,NA,suppressed,17,suppressed,NA,12,0.8,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,5,2018,monthly,HOSP,25201341,239,23,NA,0,21,suppressed,NA,15,0.9,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,6,2018,monthly,HOSP,25201341,183,20,NA,0,31,suppressed,NA,11,0.7,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,7,2018,monthly,HOSP,25201341,212,28,NA,suppressed,23,suppressed,NA,12,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,8,2018,monthly,HOSP,25201341,225,23,NA,suppressed,26,suppressed,NA,14,0.9,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,9,2018,monthly,HOSP,25201341,179,14,NA,0,19,suppressed,NA,17,0.7,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,M,0-14,10,2018,monthly,HOSP,25201341,221,28,NA,suppressed,27,suppressed,NA,14,0.9,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,11,2018,monthly,HOSP,25201341,182,17,NA,0,23,suppressed,NA,11,0.7,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,12,2018,monthly,HOSP,25201341,197,18,NA,suppressed,21,suppressed,NA,suppressed,0.8,suppressed,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,all,2018,annual,HOSP,25201341,2397,249,NA,suppressed,262,42,NA,144,9.5,1,NA,suppressed,1,0.2,NA,0.6
US,M,15-24,1,2018,monthly,HOSP,17688620,477,164,NA,90,74,35,NA,71,2.7,0.9,NA,0.5,0.4,0.2,NA,0.4
US,M,15-24,2,2018,monthly,HOSP,17688620,447,165,NA,91,94,46,NA,66,2.5,0.9,NA,0.5,0.5,0.3,NA,0.4
US,M,15-24,3,2018,monthly,HOSP,17688620,571,186,NA,100,138,74,NA,105,3.2,1.1,NA,0.6,0.8,0.4,NA,0.6
US,M,15-24,4,2018,monthly,HOSP,17688620,511,176,NA,96,108,49,NA,84,2.9,1,NA,0.5,0.6,0.3,NA,0.5
US,M,15-24,5,2018,monthly,HOSP,17688620,529,155,NA,85,128,59,NA,76,3,0.9,NA,0.5,0.7,0.3,NA,0.4
US,M,15-24,6,2018,monthly,HOSP,17688620,571,179,NA,92,141,72,NA,91,3.2,1,NA,0.5,0.8,0.4,NA,0.5
US,M,15-24,7,2018,monthly,HOSP,17688620,528,167,NA,97,119,50,NA,82,3,0.9,NA,0.5,0.7,0.3,NA,0.5
US,M,15-24,8,2018,monthly,HOSP,17688620,603,196,NA,98,131,59,NA,104,3.4,1.1,NA,0.6,0.7,0.3,NA,0.6
US,M,15-24,9,2018,monthly,HOSP,17688620,562,172,NA,84,113,44,NA,93,3.2,1,NA,0.5,0.6,0.2,NA,0.5
US,M,15-24,10,2018,monthly,HOSP,17688620,544,170,NA,86,130,51,NA,98,3.1,1,NA,0.5,0.7,0.3,NA,0.6
US,M,15-24,11,2018,monthly,HOSP,17688620,490,139,NA,77,105,44,NA,66,2.8,0.8,NA,0.4,0.6,0.2,NA,0.4
US,M,15-24,12,2018,monthly,HOSP,17688620,514,159,NA,80,89,40,NA,74,2.9,0.9,NA,0.5,0.5,0.2,NA,0.4
US,M,15-24,all,2018,annual,HOSP,17688620,6347,2028,NA,1076,1370,623,NA,1010,35.9,11.5,NA,6.1,7.7,3.5,NA,5.7
US,M,25-34,1,2018,monthly,HOSP,18911182,867,386,NA,229,239,114,NA,89,4.6,2,NA,1.2,1.3,0.6,NA,0.5
US,M,25-34,2,2018,monthly,HOSP,18911182,957,410,NA,243,283,142,NA,143,5.1,2.2,NA,1.3,1.5,0.8,NA,0.8
US,M,25-34,3,2018,monthly,HOSP,18911182,1125,498,NA,302,357,167,NA,153,5.9,2.6,NA,1.6,1.9,0.9,NA,0.8
US,M,25-34,4,2018,monthly,HOSP,18911182,1070,466,NA,278,330,153,NA,141,5.7,2.5,NA,1.5,1.7,0.8,NA,0.7
US,M,25-34,5,2018,monthly,HOSP,18911182,1139,484,NA,306,394,166,NA,131,6,2.6,NA,1.6,2.1,0.9,NA,0.7
US,M,25-34,6,2018,monthly,HOSP,18911182,1052,420,NA,261,340,165,NA,129,5.6,2.2,NA,1.4,1.8,0.9,NA,0.7
US,M,25-34,7,2018,monthly,HOSP,18911182,1204,480,NA,280,422,192,NA,144,6.4,2.5,NA,1.5,2.2,1,NA,0.8
US,M,25-34,8,2018,monthly,HOSP,18911182,1119,480,NA,280,384,176,NA,150,5.9,2.5,NA,1.5,2,0.9,NA,0.8
US,M,25-34,9,2018,monthly,HOSP,18911182,1065,456,NA,260,346,151,NA,117,5.6,2.4,NA,1.4,1.8,0.8,NA,0.6
US,M,25-34,10,2018,monthly,HOSP,18911182,1042,463,NA,275,307,132,NA,125,5.5,2.4,NA,1.5,1.6,0.7,NA,0.7
US,M,25-34,11,2018,monthly,HOSP,18911182,979,389,NA,230,327,141,NA,115,5.2,2.1,NA,1.2,1.7,0.7,NA,0.6
US,M,25-34,12,2018,monthly,HOSP,18911182,975,435,NA,253,281,126,NA,127,5.2,2.3,NA,1.3,1.5,0.7,NA,0.7
US,M,25-34,all,2018,annual,HOSP,18911182,12594,5367,NA,3197,4010,1825,NA,1564,66.6,28.4,NA,16.9,21.2,9.7,NA,8.3
US,M,35-54,1,2018,monthly,HOSP,33299401,1799,654,NA,263,597,351,NA,211,5.4,2,NA,0.8,1.8,1.1,NA,0.6
US,M,35-54,2,2018,monthly,HOSP,33299401,1599,527,NA,203,504,289,NA,195,4.8,1.6,NA,0.6,1.5,0.9,NA,0.6
US,M,35-54,3,2018,monthly,HOSP,33299401,1972,698,NA,280,674,397,NA,220,5.9,2.1,NA,0.8,2,1.2,NA,0.7
US,M,35-54,4,2018,monthly,HOSP,33299401,1939,674,NA,270,640,367,NA,225,5.8,2,NA,0.8,1.9,1.1,NA,0.7
US,M,35-54,5,2018,monthly,HOSP,33299401,2047,783,NA,344,701,412,NA,228,6.1,2.4,NA,1,2.1,1.2,NA,0.7
US,M,35-54,6,2018,monthly,HOSP,33299401,1999,676,NA,304,702,409,NA,196,6,2,NA,0.9,2.1,1.2,NA,0.6
US,M,35-54,7,2018,monthly,HOSP,33299401,2123,705,NA,316,812,460,NA,238,6.4,2.1,NA,0.9,2.4,1.4,NA,0.7
US,M,35-54,8,2018,monthly,HOSP,33299401,2069,720,NA,293,756,419,NA,222,6.2,2.2,NA,0.9,2.3,1.3,NA,0.7
US,M,35-54,9,2018,monthly,HOSP,33299401,1952,640,NA,269,739,442,NA,209,5.9,1.9,NA,0.8,2.2,1.3,NA,0.6
US,M,35-54,10,2018,monthly,HOSP,33299401,2004,683,NA,321,725,415,NA,203,6,2.1,NA,1,2.2,1.2,NA,0.6
US,M,35-54,11,2018,monthly,HOSP,33299401,1729,572,NA,258,606,373,NA,183,5.2,1.7,NA,0.8,1.8,1.1,NA,0.5
US,M,35-54,12,2018,monthly,HOSP,33299401,1754,559,NA,244,649,363,NA,188,5.3,1.7,NA,0.7,1.9,1.1,NA,0.6
US,M,35-54,all,2018,annual,HOSP,33299401,22986,7891,NA,3365,8105,4697,NA,2518,69,23.7,NA,10.1,24.3,14.1,NA,7.6
US,M,55+,1,2018,monthly,HOSP,35057674,2533,871,NA,121,374,267,NA,284,7.2,2.5,NA,0.3,1.1,0.8,NA,0.8
US,M,55+,2,2018,monthly,HOSP,35057674,2304,818,NA,121,356,258,NA,222,6.6,2.3,NA,0.3,1,0.7,NA,0.6
US,M,55+,3,2018,monthly,HOSP,35057674,2672,904,NA,143,470,358,NA,283,7.6,2.6,NA,0.4,1.3,1,NA,0.8
US,M,55+,4,2018,monthly,HOSP,35057674,2535,867,NA,135,444,330,NA,290,7.2,2.5,NA,0.4,1.3,0.9,NA,0.8
US,M,55+,5,2018,monthly,HOSP,35057674,2704,936,NA,180,445,325,NA,299,7.7,2.7,NA,0.5,1.3,0.9,NA,0.9
US,M,55+,6,2018,monthly,HOSP,35057674,2596,876,NA,158,471,354,NA,267,7.4,2.5,NA,0.5,1.3,1,NA,0.8
US,M,55+,7,2018,monthly,HOSP,35057674,2605,942,NA,170,459,336,NA,266,7.4,2.7,NA,0.5,1.3,1,NA,0.8
US,M,55+,8,2018,monthly,HOSP,35057674,2670,901,NA,179,516,379,NA,270,7.6,2.6,NA,0.5,1.5,1.1,NA,0.8
US,M,55+,9,2018,monthly,HOSP,35057674,2397,829,NA,142,465,329,NA,256,6.8,2.4,NA,0.4,1.3,0.9,NA,0.7
US,M,55+,10,2018,monthly,HOSP,35057674,2574,872,NA,179,524,380,NA,267,7.3,2.5,NA,0.5,1.5,1.1,NA,0.8
US,M,55+,11,2018,monthly,HOSP,35057674,2431,807,NA,129,453,341,NA,247,6.9,2.3,NA,0.4,1.3,1,NA,0.7
US,M,55+,12,2018,monthly,HOSP,35057674,2389,821,NA,163,478,357,NA,202,6.8,2.3,NA,0.5,1.4,1,NA,0.6
US,M,55+,all,2018,annual,HOSP,35057674,30410,10444,NA,1820,5455,4014,NA,3153,86.7,29.8,NA,5.2,15.6,11.4,NA,9
US,F,0-14,1,2019,monthly,HOSP,24026852,181,18,NA,0,21,suppressed,NA,suppressed,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,2,2019,monthly,HOSP,24026852,162,16,NA,0,11,suppressed,NA,suppressed,0.7,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,F,0-14,3,2019,monthly,HOSP,24026852,184,15,NA,0,25,suppressed,NA,suppressed,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,4,2019,monthly,HOSP,24026852,204,16,NA,suppressed,19,suppressed,NA,suppressed,0.8,suppressed,NA,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,5,2019,monthly,HOSP,24026852,221,21,NA,suppressed,36,suppressed,NA,10,0.9,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,6,2019,monthly,HOSP,24026852,182,18,NA,suppressed,25,suppressed,NA,10,0.8,suppressed,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,7,2019,monthly,HOSP,24026852,193,21,NA,0,23,suppressed,NA,14,0.8,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,8,2019,monthly,HOSP,24026852,217,22,NA,suppressed,28,suppressed,NA,suppressed,0.9,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,9,2019,monthly,HOSP,24026852,170,17,NA,0,22,suppressed,NA,suppressed,0.7,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,10,2019,monthly,HOSP,24026852,208,26,NA,0,21,suppressed,NA,14,0.9,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,11,2019,monthly,HOSP,24026852,205,20,NA,0,24,suppressed,NA,12,0.9,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,12,2019,monthly,HOSP,24026852,134,14,NA,suppressed,23,suppressed,NA,suppressed,0.6,suppressed,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,all,2019,annual,HOSP,24026852,2261,224,NA,suppressed,278,31,NA,104,9.4,0.9,NA,suppressed,1.2,0.1,NA,0.4
US,F,15-24,1,2019,monthly,HOSP,16822636,387,74,NA,40,59,18,NA,33,2.3,0.4,NA,0.2,0.4,suppressed,NA,0.2
US,F,15-24,2,2019,monthly,HOSP,16822636,365,81,NA,38,46,16,NA,37,2.2,0.5,NA,0.2,0.3,suppressed,NA,0.2
US,F,15-24,3,2019,monthly,HOSP,16822636,383,80,NA,49,65,23,NA,40,2.3,0.5,NA,0.3,0.4,0.1,NA,0.2
US,F,15-24,4,2019,monthly,HOSP,16822636,413,85,NA,45,63,23,NA,35,2.5,0.5,NA,0.3,0.4,0.1,NA,0.2
US,F,15-24,5,2019,monthly,HOSP,16822636,449,86,NA,39,85,31,NA,50,2.7,0.5,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,6,2019,monthly,HOSP,16822636,397,84,NA,43,64,18,NA,40,2.4,0.5,NA,0.3,0.4,suppressed,NA,0.2
US,F,15-24,7,2019,monthly,HOSP,16822636,437,75,NA,31,76,30,NA,46,2.6,0.4,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,8,2019,monthly,HOSP,16822636,451,92,NA,53,85,24,NA,45,2.7,0.5,NA,0.3,0.5,0.1,NA,0.3
US,F,15-24,9,2019,monthly,HOSP,16822636,477,74,NA,34,82,34,NA,49,2.8,0.4,NA,0.2,0.5,0.2,NA,0.3
US,F,15-24,10,2019,monthly,HOSP,16822636,481,75,NA,31,72,27,NA,49,2.9,0.4,NA,0.2,0.4,0.2,NA,0.3
US,F,15-24,11,2019,monthly,HOSP,16822636,405,66,NA,24,48,20,NA,27,2.4,0.4,NA,0.1,0.3,0.1,NA,0.2
US,F,15-24,12,2019,monthly,HOSP,16822636,457,89,NA,38,64,27,NA,36,2.7,0.5,NA,0.2,0.4,0.2,NA,0.2
US,F,15-24,all,2019,annual,HOSP,16822636,5102,961,NA,465,809,291,NA,487,30.3,5.7,NA,2.8,4.8,1.7,NA,2.9
US,F,25-34,1,2019,monthly,HOSP,18384740,580,188,NA,101,143,57,NA,61,3.2,1,NA,0.5,0.8,0.3,NA,0.3
US,F,25-34,2,2019,monthly,HOSP,18384740,581,179,NA,99,153,78,NA,75,3.2,1,NA,0.5,0.8,0.4,NA,0.4
US,F,25-34,3,2019,monthly,HOSP,18384740,675,219,NA,113,178,75,NA,63,3.7,1.2,NA,0.6,1,0.4,NA,0.3
US,F,25-34,4,2019,monthly,HOSP,18384740,699,229,NA,122,190,73,NA,71,3.8,1.2,NA,0.7,1,0.4,NA,0.4
US,F,25-34,5,2019,monthly,HOSP,18384740,751,264,NA,130,210,76,NA,102,4.1,1.4,NA,0.7,1.1,0.4,NA,0.6
US,F,25-34,6,2019,monthly,HOSP,18384740,724,220,NA,110,206,78,NA,83,3.9,1.2,NA,0.6,1.1,0.4,NA,0.5
US,F,25-34,7,2019,monthly,HOSP,18384740,782,274,NA,132,236,96,NA,90,4.3,1.5,NA,0.7,1.3,0.5,NA,0.5
US,F,25-34,8,2019,monthly,HOSP,18384740,768,237,NA,114,238,97,NA,85,4.2,1.3,NA,0.6,1.3,0.5,NA,0.5
US,F,25-34,9,2019,monthly,HOSP,18384740,747,261,NA,149,198,82,NA,81,4.1,1.4,NA,0.8,1.1,0.4,NA,0.4
US,F,25-34,10,2019,monthly,HOSP,18384740,703,222,NA,110,190,81,NA,75,3.8,1.2,NA,0.6,1,0.4,NA,0.4
US,F,25-34,11,2019,monthly,HOSP,18384740,637,206,NA,119,162,61,NA,60,3.5,1.1,NA,0.6,0.9,0.3,NA,0.3
US,F,25-34,12,2019,monthly,HOSP,18384740,630,223,NA,108,178,79,NA,53,3.4,1.2,NA,0.6,1,0.4,NA,0.3
US,F,25-34,all,2019,annual,HOSP,18384740,8277,2722,NA,1407,2282,933,NA,899,45,14.8,NA,7.7,12.4,5.1,NA,4.9
US,F,35-54,1,2019,monthly,HOSP,33673215,1521,465,NA,120,360,204,NA,189,4.5,1.4,NA,0.4,1.1,0.6,NA,0.6
US,F,35-54,2,2019,monthly,HOSP,33673215,1453,432,NA,117,404,227,NA,189,4.3,1.3,NA,0.3,1.2,0.7,NA,0.6
US,F,35-54,3,2019,monthly,HOSP,33673215,1671,545,NA,123,437,244,NA,237,5,1.6,NA,0.4,1.3,0.7,NA,0.7
US,F,35-54,4,2019,monthly,HOSP,33673215,1539,490,NA,109,412,242,NA,197,4.6,1.5,NA,0.3,1.2,0.7,NA,0.6
US,F,35-54,5,2019,monthly,HOSP,33673215,1737,553,NA,166,465,274,NA,233,5.2,1.6,NA,0.5,1.4,0.8,NA,0.7
US,F,35-54,6,2019,monthly,HOSP,33673215,1678,496,NA,144,482,262,NA,220,5,1.5,NA,0.4,1.4,0.8,NA,0.7
US,F,35-54,7,2019,monthly,HOSP,33673215,1704,514,NA,155,504,300,NA,216,5.1,1.5,NA,0.5,1.5,0.9,NA,0.6
US,F,35-54,8,2019,monthly,HOSP,33673215,1703,543,NA,148,450,232,NA,228,5.1,1.6,NA,0.4,1.3,0.7,NA,0.7
US,F,35-54,9,2019,monthly,HOSP,33673215,1601,466,NA,122,443,232,NA,188,4.8,1.4,NA,0.4,1.3,0.7,NA,0.6
US,F,35-54,10,2019,monthly,HOSP,33673215,1595,472,NA,141,414,223,NA,202,4.7,1.4,NA,0.4,1.2,0.7,NA,0.6
US,F,35-54,11,2019,monthly,HOSP,33673215,1488,462,NA,128,414,221,NA,173,4.4,1.4,NA,0.4,1.2,0.7,NA,0.5
US,F,35-54,12,2019,monthly,HOSP,33673215,1568,464,NA,132,431,231,NA,196,4.7,1.4,NA,0.4,1.3,0.7,NA,0.6
US,F,35-54,all,2019,annual,HOSP,33673215,19258,5902,NA,1605,5216,2892,NA,2468,57.2,17.5,NA,4.8,15.5,8.6,NA,7.3
US,F,55+,1,2019,monthly,HOSP,41736075,2664,980,NA,67,270,176,NA,338,6.4,2.3,NA,0.2,0.6,0.4,NA,0.8
US,F,55+,2,2019,monthly,HOSP,41736075,2481,896,NA,50,243,165,NA,337,5.9,2.1,NA,0.1,0.6,0.4,NA,0.8
US,F,55+,3,2019,monthly,HOSP,41736075,2651,959,NA,68,250,177,NA,382,6.4,2.3,NA,0.2,0.6,0.4,NA,0.9
US,F,55+,4,2019,monthly,HOSP,41736075,2672,969,NA,63,264,178,NA,342,6.4,2.3,NA,0.2,0.6,0.4,NA,0.8
US,F,55+,5,2019,monthly,HOSP,41736075,2819,1021,NA,73,280,180,NA,374,6.8,2.4,NA,0.2,0.7,0.4,NA,0.9
US,F,55+,6,2019,monthly,HOSP,41736075,2667,951,NA,74,318,207,NA,324,6.4,2.3,NA,0.2,0.8,0.5,NA,0.8
US,F,55+,7,2019,monthly,HOSP,41736075,2790,986,NA,69,273,190,NA,385,6.7,2.4,NA,0.2,0.7,0.5,NA,0.9
US,F,55+,8,2019,monthly,HOSP,41736075,2803,950,NA,69,314,236,NA,387,6.7,2.3,NA,0.2,0.8,0.6,NA,0.9
US,F,55+,9,2019,monthly,HOSP,41736075,2554,923,NA,58,286,198,NA,321,6.1,2.2,NA,0.1,0.7,0.5,NA,0.8
US,F,55+,10,2019,monthly,HOSP,41736075,2752,931,NA,67,295,218,NA,314,6.6,2.2,NA,0.2,0.7,0.5,NA,0.8
US,F,55+,11,2019,monthly,HOSP,41736075,2506,870,NA,68,270,182,NA,316,6,2.1,NA,0.2,0.6,0.4,NA,0.8
US,F,55+,12,2019,monthly,HOSP,41736075,2626,891,NA,75,308,214,NA,329,6.3,2.1,NA,0.2,0.7,0.5,NA,0.8
US,F,55+,all,2019,annual,HOSP,41736075,31985,11327,NA,801,3371,2321,NA,4149,76.6,27.1,NA,1.9,8.1,5.6,NA,9.9
US,M,0-14,1,2019,monthly,HOSP,25086472,193,23,NA,suppressed,20,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,2,2019,monthly,HOSP,25086472,152,14,NA,suppressed,13,suppressed,NA,suppressed,0.6,suppressed,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,3,2019,monthly,HOSP,25086472,155,11,NA,suppressed,18,suppressed,NA,suppressed,0.6,suppressed,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,4,2019,monthly,HOSP,25086472,197,27,NA,suppressed,16,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,5,2019,monthly,HOSP,25086472,189,25,NA,0,21,suppressed,NA,suppressed,0.8,0.1,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,6,2019,monthly,HOSP,25086472,186,16,NA,0,20,suppressed,NA,13,0.7,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,7,2019,monthly,HOSP,25086472,171,17,NA,0,19,suppressed,NA,suppressed,0.7,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,M,0-14,8,2019,monthly,HOSP,25086472,209,26,NA,suppressed,24,suppressed,NA,suppressed,0.8,0.1,NA,suppressed,0.1,suppressed,NA,suppressed
US,M,0-14,9,2019,monthly,HOSP,25086472,187,17,NA,0,23,suppressed,NA,suppressed,0.7,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,10,2019,monthly,HOSP,25086472,200,19,NA,0,28,suppressed,NA,14,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,M,0-14,11,2019,monthly,HOSP,25086472,154,suppressed,NA,suppressed,19,suppressed,NA,suppressed,0.6,suppressed,NA,suppressed,suppressed,suppressed,NA,suppressed
US,M,0-14,12,2019,monthly,HOSP,25086472,165,12,NA,0,suppressed,0,NA,12,0.7,suppressed,NA,0,suppressed,0,NA,suppressed
US,M,0-14,all,2019,annual,HOSP,25086472,2158,215,NA,suppressed,230,32,NA,105,8.6,0.9,NA,suppressed,0.9,0.1,NA,0.4
US,M,15-24,1,2019,monthly,HOSP,17588181,495,135,NA,62,132,43,NA,68,2.8,0.8,NA,0.4,0.8,0.2,NA,0.4
US,M,15-24,2,2019,monthly,HOSP,17588181,456,120,NA,54,75,31,NA,67,2.6,0.7,NA,0.3,0.4,0.2,NA,0.4
US,M,15-24,3,2019,monthly,HOSP,17588181,535,160,NA,71,119,43,NA,68,3,0.9,NA,0.4,0.7,0.2,NA,0.4
US,M,15-24,4,2019,monthly,HOSP,17588181,473,143,NA,55,102,50,NA,57,2.7,0.8,NA,0.3,0.6,0.3,NA,0.3
US,M,15-24,5,2019,monthly,HOSP,17588181,553,159,NA,74,140,63,NA,78,3.1,0.9,NA,0.4,0.8,0.4,NA,0.4
US,M,15-24,6,2019,monthly,HOSP,17588181,521,149,NA,73,109,42,NA,70,3,0.8,NA,0.4,0.6,0.2,NA,0.4
US,M,15-24,7,2019,monthly,HOSP,17588181,558,160,NA,66,128,58,NA,73,3.2,0.9,NA,0.4,0.7,0.3,NA,0.4
US,M,15-24,8,2019,monthly,HOSP,17588181,594,170,NA,71,141,60,NA,76,3.4,1,NA,0.4,0.8,0.3,NA,0.4
US,M,15-24,9,2019,monthly,HOSP,17588181,624,172,NA,62,125,60,NA,71,3.5,1,NA,0.4,0.7,0.3,NA,0.4
US,M,15-24,10,2019,monthly,HOSP,17588181,627,178,NA,84,105,49,NA,75,3.6,1,NA,0.5,0.6,0.3,NA,0.4
US,M,15-24,11,2019,monthly,HOSP,17588181,565,173,NA,55,104,50,NA,69,3.2,1,NA,0.3,0.6,0.3,NA,0.4
US,M,15-24,12,2019,monthly,HOSP,17588181,602,187,NA,53,125,55,NA,82,3.4,1.1,NA,0.3,0.7,0.3,NA,0.5
US,M,15-24,all,2019,annual,HOSP,17588181,6603,1906,NA,780,1405,604,NA,854,37.5,10.8,NA,4.4,8,3.4,NA,4.9
US,M,25-34,1,2019,monthly,HOSP,19058461,992,425,NA,247,317,128,NA,110,5.2,2.2,NA,1.3,1.7,0.7,NA,0.6
US,M,25-34,2,2019,monthly,HOSP,19058461,883,362,NA,214,272,97,NA,85,4.6,1.9,NA,1.1,1.4,0.5,NA,0.4
US,M,25-34,3,2019,monthly,HOSP,19058461,1005,441,NA,258,311,153,NA,115,5.3,2.3,NA,1.4,1.6,0.8,NA,0.6
US,M,25-34,4,2019,monthly,HOSP,19058461,1005,426,NA,238,310,106,NA,91,5.3,2.2,NA,1.2,1.6,0.6,NA,0.5
US,M,25-34,5,2019,monthly,HOSP,19058461,1090,426,NA,234,368,162,NA,98,5.7,2.2,NA,1.2,1.9,0.9,NA,0.5
US,M,25-34,6,2019,monthly,HOSP,19058461,1069,443,NA,225,318,124,NA,123,5.6,2.3,NA,1.2,1.7,0.7,NA,0.6
US,M,25-34,7,2019,monthly,HOSP,19058461,1114,438,NA,218,371,147,NA,123,5.8,2.3,NA,1.1,1.9,0.8,NA,0.6
US,M,25-34,8,2019,monthly,HOSP,19058461,1204,495,NA,261,411,147,NA,104,6.3,2.6,NA,1.4,2.2,0.8,NA,0.5
US,M,25-34,9,2019,monthly,HOSP,19058461,1202,511,NA,262,371,143,NA,134,6.3,2.7,NA,1.4,1.9,0.8,NA,0.7
US,M,25-34,10,2019,monthly,HOSP,19058461,1120,437,NA,237,367,155,NA,117,5.9,2.3,NA,1.2,1.9,0.8,NA,0.6
US,M,25-34,11,2019,monthly,HOSP,19058461,1032,424,NA,231,349,148,NA,109,5.4,2.2,NA,1.2,1.8,0.8,NA,0.6
US,M,25-34,12,2019,monthly,HOSP,19058461,1085,471,NA,235,340,145,NA,109,5.7,2.5,NA,1.2,1.8,0.8,NA,0.6
US,M,25-34,all,2019,annual,HOSP,19058461,12801,5299,NA,2860,4105,1655,NA,1318,67.2,27.8,NA,15,21.5,8.7,NA,6.9
US,M,35-54,1,2019,monthly,HOSP,33222179,1800,575,NA,254,653,387,NA,180,5.4,1.7,NA,0.8,2,1.2,NA,0.5
US,M,35-54,2,2019,monthly,HOSP,33222179,1723,556,NA,218,624,341,NA,158,5.2,1.7,NA,0.7,1.9,1,NA,0.5
US,M,35-54,3,2019,monthly,HOSP,33222179,1868,634,NA,272,701,366,NA,191,5.6,1.9,NA,0.8,2.1,1.1,NA,0.6
US,M,35-54,4,2019,monthly,HOSP,33222179,1947,666,NA,291,722,402,NA,190,5.9,2,NA,0.9,2.2,1.2,NA,0.6
US,M,35-54,5,2019,monthly,HOSP,33222179,1999,683,NA,280,738,416,NA,216,6,2.1,NA,0.8,2.2,1.3,NA,0.7
US,M,35-54,6,2019,monthly,HOSP,33222179,2006,731,NA,312,730,397,NA,187,6,2.2,NA,0.9,2.2,1.2,NA,0.6
US,M,35-54,7,2019,monthly,HOSP,33222179,2078,704,NA,305,783,425,NA,168,6.3,2.1,NA,0.9,2.4,1.3,NA,0.5
US,M,35-54,8,2019,monthly,HOSP,33222179,2190,724,NA,285,840,458,NA,220,6.6,2.2,NA,0.9,2.5,1.4,NA,0.7
US,M,35-54,9,2019,monthly,HOSP,33222179,2058,696,NA,305,748,395,NA,187,6.2,2.1,NA,0.9,2.3,1.2,NA,0.6
US,M,35-54,10,2019,monthly,HOSP,33222179,1967,625,NA,269,731,397,NA,178,5.9,1.9,NA,0.8,2.2,1.2,NA,0.5
US,M,35-54,11,2019,monthly,HOSP,33222179,1872,638,NA,264,717,391,NA,123,5.6,1.9,NA,0.8,2.2,1.2,NA,0.4
