geoid,year,month,rate_time,jurisdiction_count,sex,age_range,drug_rate,opioid_rate,fentanyl_rate,heroin_rate,stimulant_rate,cocaine_rate,methamphetamine_rate,benzodiazepine_rate
US,2023,12,Annual,46,M,35 to 44,147.3,60.8,9.9,8.6,11.0,4.9,4.4,2.2
US,2023,12,Annual,46,M,55 to 64,81.3,35.8,3.1,6.5,5.2,3.5,1.2,1.3
US,2023,12,Annual,46,F,25 to 34,60.5,18.2,3.3,2.6,3.2,1.4,1.1,1.4
US,2023,12,Annual,46,F,65+,28.2,7.9,0.3,0.3,0.3,0.2,0.1,1.1
US,2023,12,Annual,46,M,45 to 54,104.0,42.8,5.3,6.8,7.8,4.2,2.7,1.4
US,2023,12,Annual,46,F,35 to 44,68.6,22.2,3.2,3.1,3.7,1.6,1.4,1.8
US,2023,12,Annual,46,F,45 to 54,59.7,17.8,1.9,2.1,2.8,1.4,0.9,2.0
US,2023,12,Annual,46,M,0 to 14,30.2,1.0,0.2,*,0.8,0.1,0.1,0.3
US,2024,1,Annual,46,Total,Total,66.3,20.3,2.9,2.5,3.4,1.6,1.1,1.3
US,2024,1,Annual,46,Total,35 to 44,101.7,38.5,6.1,5.2,6.8,3.0,2.7,2.0
US,2024,1,Annual,46,Total,0 to 14,36.4,0.9,0.2,0.0,0.8,0.1,0.1,0.3
US,2024,1,Annual,46,Total,45 to 54,79.1,28.8,3.5,4.1,5.1,2.7,1.7,1.7
US,2024,1,Annual,46,Total,15 to 24,85.9,13.5,3.1,0.9,3.2,1.2,0.8,1.5
US,2024,1,Annual,46,Total,55 to 64,66.2,26.5,2.1,4.0,3.5,2.4,0.8,1.6
US,2024,1,Annual,46,Total,25 to 34,96.1,34.6,6.8,4.5,6.3,2.7,2.4,1.8
US,2024,1,Annual,46,Total,65+,31.0,10.0,0.5,0.9,0.6,0.4,0.1,0.9
US,2024,1,Annual,46,F,Total,52.5,12.5,1.6,1.3,1.9,0.9,0.6,1.3
US,2024,1,Annual,46,M,Total,82.7,29.7,4.4,4.0,5.1,2.5,1.7,1.3
US,2024,1,Annual,46,F,55 to 64,52.5,18.1,1.3,1.8,2.0,1.3,0.5,2.0
US,2024,1,Annual,46,M,0 to 14,30.0,1.0,0.2,*,0.8,0.1,0.1,0.3
US,2024,1,Annual,46,M,55 to 64,80.4,35.2,3.1,6.2,5.1,3.5,1.2,1.3
US,2024,1,Annual,46,M,35 to 44,145.0,59.5,9.8,8.1,10.8,4.8,4.3,2.2
US,2024,1,Annual,46,F,0 to 14,43.7,0.9,0.2,*,0.7,0.1,0.1,0.3
US,2024,1,Annual,46,F,35 to 44,67.6,21.8,3.2,2.9,3.7,1.6,1.4,1.8
US,2024,1,Annual,46,M,45 to 54,102.5,41.8,5.2,6.5,7.7,4.1,2.6,1.4
US,2024,1,Annual,46,M,25 to 34,151.5,60.1,12.1,7.6,11.0,4.7,4.3,2.5
US,2024,1,Annual,46,F,65+,28.1,7.9,0.3,0.3,0.3,0.2,0.1,1.1
US,2024,1,Annual,46,F,15 to 24,76.4,7.5,1.7,0.5,2.0,0.7,0.4,1.1
US,2024,1,Annual,46,M,65+,34.6,12.6,0.7,1.6,1.0,0.7,0.2,0.7
US,2024,1,Annual,46,F,25 to 34,59.4,17.7,3.3,2.4,3.2,1.4,1.1,1.4
US,2024,1,Annual,46,M,15 to 24,100.5,22.8,5.3,1.5,5.0,1.9,1.3,2.2
US,2024,1,Annual,46,F,45 to 54,59.1,17.6,1.9,2.0,2.8,1.4,0.9,2.0
US,2024,2,Annual,46,Total,Total,65.4,19.9,2.9,2.4,3.3,1.6,1.1,1.3
US,2024,2,Annual,46,Total,55 to 64,65.5,26.1,2.1,3.8,3.5,2.3,0.8,1.6
US,2024,2,Annual,46,Total,0 to 14,36.1,0.9,0.2,0.0,0.8,0.1,0.1,0.3
US,2024,2,Annual,46,Total,35 to 44,100.1,37.7,6.1,5.0,6.7,3.0,2.6,2.0
US,2024,2,Annual,46,Total,25 to 34,94.4,33.8,6.7,4.2,6.2,2.7,2.3,1.7
US,2024,2,Annual,46,Total,15 to 24,84.5,13.2,3.1,0.9,3.1,1.2,0.8,1.5
US,2024,2,Annual,46,Total,45 to 54,78.1,28.3,3.4,3.9,5.0,2.7,1.7,1.7
US,2024,2,Annual,46,Total,65+,30.9,9.9,0.5,0.9,0.6,0.4,0.1,0.9
US,2024,2,Annual,46,M,Total,81.6,29.1,4.4,3.8,5.1,2.5,1.7,1.3
US,2024,2,Annual,46,F,Total,51.8,12.3,1.6,1.3,1.9,0.9,0.6,1.3
US,2024,2,Annual,46,F,25 to 34,58.3,17.3,3.3,2.3,3.1,1.4,1.0,1.3
US,2024,2,Annual,46,M,0 to 14,29.9,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,2,Annual,46,F,15 to 24,74.9,7.3,1.7,0.5,1.9,0.7,0.4,1.0
US,2024,2,Annual,46,F,55 to 64,52.1,17.8,1.2,1.7,2.0,1.3,0.4,1.9
US,2024,2,Annual,46,F,0 to 14,43.2,0.9,0.2,*,0.7,0.1,0.1,0.3
US,2024,2,Annual,46,M,55 to 64,79.3,34.6,3.1,5.9,5.0,3.4,1.2,1.3
US,2024,2,Annual,46,F,35 to 44,66.7,21.5,3.2,2.8,3.6,1.6,1.4,1.8
US,2024,2,Annual,46,M,15 to 24,99.1,22.3,5.3,1.5,5.0,1.9,1.3,2.2
US,2024,2,Annual,46,M,65+,34.4,12.5,0.7,1.6,1.0,0.8,0.2,0.7
US,2024,2,Annual,46,M,25 to 34,149.0,58.5,11.9,7.1,11.0,4.7,4.2,2.4
US,2024,2,Annual,46,F,65+,28.0,7.8,0.3,0.3,0.3,0.2,0.1,1.0
US,2024,2,Annual,46,M,45 to 54,101.1,41.0,5.2,6.3,7.6,4.1,2.6,1.4
US,2024,2,Annual,46,F,45 to 54,58.3,17.3,1.9,1.9,2.8,1.4,0.9,2.0
US,2024,2,Annual,46,M,35 to 44,142.5,58.2,9.8,7.7,10.6,4.8,4.2,2.2
US,2024,3,Annual,46,Total,Total,64.6,19.6,2.8,2.3,3.3,1.6,1.0,1.3
US,2024,3,Annual,46,Total,0 to 14,35.8,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,3,Annual,46,Total,45 to 54,77.2,27.7,3.4,3.7,4.9,2.6,1.6,1.7
US,2024,3,Annual,46,Total,15 to 24,83.4,12.9,3.1,0.9,3.1,1.2,0.7,1.4
US,2024,3,Annual,46,Total,25 to 34,93.0,33.0,6.7,4.0,6.2,2.7,2.3,1.7
US,2024,3,Annual,46,Total,35 to 44,98.5,37.0,6.1,4.7,6.6,3.0,2.6,1.9
US,2024,3,Annual,46,Total,65+,30.8,9.9,0.5,0.8,0.6,0.4,0.1,0.9
US,2024,3,Annual,46,Total,55 to 64,64.8,25.7,2.1,3.6,3.5,2.3,0.8,1.6
US,2024,3,Annual,46,F,Total,51.2,12.1,1.6,1.2,1.9,0.9,0.6,1.3
US,2024,3,Annual,46,M,Total,80.5,28.6,4.4,3.7,5.0,2.4,1.6,1.3
US,2024,3,Annual,46,M,15 to 24,98.0,21.9,5.2,1.4,4.9,1.9,1.2,2.1
US,2024,3,Annual,46,F,15 to 24,73.8,7.1,1.7,0.5,1.9,0.7,0.4,1.0
US,2024,3,Annual,46,M,45 to 54,99.8,40.1,5.2,5.9,7.4,4.0,2.5,1.4
US,2024,3,Annual,46,F,35 to 44,65.8,21.2,3.2,2.7,3.6,1.6,1.3,1.8
US,2024,3,Annual,46,M,65+,34.1,12.5,0.7,1.5,1.0,0.7,0.2,0.7
US,2024,3,Annual,46,F,25 to 34,57.4,17.0,3.2,2.2,3.1,1.3,1.0,1.3
US,2024,3,Annual,46,F,0 to 14,42.8,0.9,0.2,*,0.7,0.1,0.1,0.3
US,2024,3,Annual,46,M,55 to 64,78.5,34.1,3.1,5.7,5.0,3.4,1.2,1.3
US,2024,3,Annual,46,F,65+,27.9,7.8,0.3,0.3,0.3,0.2,0.1,1.0
US,2024,3,Annual,46,F,45 to 54,57.8,17.1,1.9,1.8,2.7,1.4,0.9,1.9
US,2024,3,Annual,46,F,55 to 64,51.6,17.6,1.2,1.7,2.0,1.3,0.4,1.9
US,2024,3,Annual,46,M,35 to 44,140.0,56.9,9.7,7.3,10.5,4.7,4.2,2.1
US,2024,3,Annual,46,M,25 to 34,146.7,57.2,11.8,6.7,10.8,4.7,4.2,2.3
US,2024,3,Annual,46,M,0 to 14,29.7,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,4,Annual,46,Total,Total,63.7,19.2,2.8,2.2,3.2,1.6,1.0,1.3
US,2024,4,Annual,46,Total,35 to 44,96.8,36.0,6.0,4.5,6.5,2.9,2.5,1.9
US,2024,4,Annual,46,Total,45 to 54,76.1,27.2,3.4,3.5,4.8,2.5,1.6,1.6
US,2024,4,Annual,46,Total,25 to 34,91.4,32.1,6.6,3.8,6.1,2.7,2.2,1.6
US,2024,4,Annual,46,Total,0 to 14,35.9,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,4,Annual,46,Total,55 to 64,63.9,25.2,2.1,3.5,3.4,2.3,0.8,1.6
US,2024,4,Annual,46,Total,65+,30.6,9.8,0.5,0.8,0.6,0.4,0.1,0.9
US,2024,4,Annual,46,Total,15 to 24,82.3,12.6,3.0,0.8,3.1,1.2,0.7,1.4
US,2024,4,Annual,46,M,Total,79.4,27.9,4.3,3.5,4.9,2.4,1.6,1.3
US,2024,4,Annual,46,F,Total,50.6,11.9,1.6,1.1,1.8,0.8,0.5,1.2
US,2024,4,Annual,46,M,0 to 14,29.8,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,4,Annual,46,M,25 to 34,144.1,55.6,11.6,6.3,10.7,4.7,4.1,2.2
US,2024,4,Annual,46,F,0 to 14,42.8,0.9,0.2,*,0.7,0.1,0.1,0.3
US,2024,4,Annual,46,F,15 to 24,72.7,6.9,1.6,0.5,1.9,0.7,0.4,1.0
US,2024,4,Annual,46,F,65+,27.9,7.8,0.3,0.3,0.3,0.2,0.1,1.0
US,2024,4,Annual,46,F,35 to 44,64.7,20.7,3.2,2.6,3.5,1.6,1.3,1.7
US,2024,4,Annual,46,F,55 to 64,51.0,17.3,1.2,1.6,2.0,1.3,0.4,1.9
US,2024,4,Annual,46,F,45 to 54,57.0,16.7,1.9,1.7,2.7,1.3,0.9,1.9
US,2024,4,Annual,46,M,15 to 24,96.8,21.4,5.1,1.3,4.9,1.9,1.2,2.1
US,2024,4,Annual,46,M,45 to 54,98.4,39.4,5.2,5.7,7.3,4.0,2.5,1.3
US,2024,4,Annual,46,M,35 to 44,137.6,55.5,9.7,6.9,10.4,4.7,4.2,2.1
US,2024,4,Annual,46,M,55 to 64,77.3,33.4,3.0,5.5,4.9,3.4,1.1,1.2
US,2024,4,Annual,46,M,65+,33.9,12.2,0.7,1.5,1.0,0.7,0.2,0.7
US,2024,4,Annual,46,F,25 to 34,56.5,16.6,3.2,2.1,3.0,1.3,1.0,1.2
US,2024,5,Annual,45,Total,Total,63.1,18.8,2.8,2.0,3.2,1.5,1.0,1.2
US,2024,5,Annual,45,Total,0 to 14,35.6,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,5,Annual,45,Total,45 to 54,75.5,26.8,3.5,3.3,4.7,2.5,1.6,1.6
US,2024,5,Annual,45,Total,55 to 64,63.4,24.7,2.1,3.3,3.3,2.2,0.8,1.6
US,2024,5,Annual,45,Total,15 to 24,81.5,12.3,3.0,0.7,3.0,1.2,0.7,1.4
US,2024,5,Annual,45,Total,25 to 34,90.1,31.5,6.6,3.4,5.9,2.6,2.2,1.6
US,2024,5,Annual,45,Total,35 to 44,95.8,35.4,6.1,4.1,6.4,2.9,2.5,1.8
US,2024,5,Annual,45,Total,65+,30.3,9.6,0.5,0.7,0.6,0.4,0.1,0.9
US,2024,5,Annual,45,M,Total,78.7,27.4,4.4,3.2,4.8,2.4,1.6,1.2
US,2024,5,Annual,45,F,Total,50.1,11.8,1.6,1.0,1.8,0.8,0.5,1.2
US,2024,5,Annual,45,F,25 to 34,55.6,16.2,3.2,1.9,2.9,1.3,1.0,1.2
US,2024,5,Annual,45,F,65+,27.7,7.7,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,5,Annual,45,M,65+,33.5,11.9,0.7,1.4,1.0,0.7,0.2,0.7
US,2024,5,Annual,45,F,35 to 44,64.1,20.4,3.2,2.4,3.4,1.5,1.2,1.7
US,2024,5,Annual,45,M,55 to 64,76.6,32.7,3.0,5.1,4.8,3.2,1.2,1.2
US,2024,5,Annual,45,M,35 to 44,136.2,54.5,9.7,6.2,10.2,4.6,4.1,2.0
US,2024,5,Annual,45,F,55 to 64,50.6,17.0,1.2,1.5,1.9,1.2,0.5,1.9
US,2024,5,Annual,45,M,25 to 34,142.4,54.7,11.7,5.8,10.5,4.5,4.1,2.2
US,2024,5,Annual,45,M,45 to 54,97.5,38.7,5.2,5.3,7.1,3.8,2.5,1.3
US,2024,5,Annual,45,F,15 to 24,71.9,6.8,1.7,0.4,1.9,0.7,0.4,0.9
US,2024,5,Annual,45,F,0 to 14,42.4,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,5,Annual,45,M,0 to 14,29.7,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,5,Annual,45,F,45 to 54,56.6,16.6,2.0,1.6,2.6,1.3,0.8,1.8
US,2024,5,Annual,45,M,15 to 24,96.0,20.9,5.1,1.2,4.8,2.0,1.2,2.1
US,2024,6,Annual,45,Total,Total,62.4,18.5,2.8,1.9,3.1,1.5,1.0,1.2
US,2024,6,Annual,45,Total,55 to 64,62.5,24.2,2.1,3.1,3.3,2.2,0.8,1.5
US,2024,6,Annual,45,Total,25 to 34,88.6,30.6,6.5,3.3,5.8,2.5,2.2,1.5
US,2024,6,Annual,45,Total,0 to 14,35.7,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,6,Annual,45,Total,45 to 54,74.3,26.2,3.4,3.1,4.6,2.4,1.6,1.6
US,2024,6,Annual,45,Total,65+,30.2,9.5,0.5,0.7,0.6,0.4,0.1,0.9
US,2024,6,Annual,45,Total,15 to 24,80.6,11.9,2.9,0.7,3.0,1.2,0.7,1.4
US,2024,6,Annual,45,Total,35 to 44,94.5,34.7,6.0,3.8,6.4,2.8,2.5,1.8
US,2024,6,Annual,45,M,Total,77.5,26.7,4.3,3.0,4.8,2.3,1.6,1.2
US,2024,6,Annual,45,F,Total,49.7,11.6,1.6,1.0,1.8,0.8,0.5,1.2
US,2024,6,Annual,45,F,0 to 14,42.4,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,6,Annual,45,M,25 to 34,139.6,53.0,11.5,5.5,10.3,4.4,4.0,2.1
US,2024,6,Annual,45,M,55 to 64,75.5,32.0,3.0,4.8,4.8,3.2,1.1,1.2
US,2024,6,Annual,45,F,55 to 64,50.0,16.7,1.2,1.4,1.9,1.2,0.5,1.8
US,2024,6,Annual,45,F,45 to 54,56.0,16.4,1.9,1.5,2.6,1.3,0.8,1.8
US,2024,6,Annual,45,M,45 to 54,95.5,37.7,5.2,5.0,7.0,3.8,2.4,1.3
US,2024,6,Annual,45,M,65+,33.4,11.9,0.7,1.3,1.0,0.7,0.2,0.7
US,2024,6,Annual,45,M,15 to 24,94.6,20.2,5.0,1.1,4.7,1.9,1.1,2.0
US,2024,6,Annual,45,F,25 to 34,54.9,15.8,3.2,1.8,2.9,1.3,1.0,1.1
US,2024,6,Annual,45,F,35 to 44,63.4,20.1,3.2,2.2,3.4,1.5,1.2,1.6
US,2024,6,Annual,45,F,15 to 24,71.4,6.6,1.6,0.4,1.9,0.7,0.4,0.9
US,2024,6,Annual,45,F,65+,27.6,7.6,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,6,Annual,45,M,0 to 14,29.8,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,6,Annual,45,M,35 to 44,134.0,53.2,9.6,5.9,10.1,4.6,4.1,2.0
US,2024,7,Annual,45,Total,Total,61.4,18.0,2.7,1.8,3.1,1.5,1.0,1.2
US,2024,7,Annual,45,Total,65+,30.1,9.5,0.5,0.7,0.6,0.4,0.1,0.9
US,2024,7,Annual,45,Total,35 to 44,92.6,33.8,5.9,3.6,6.3,2.8,2.5,1.8
US,2024,7,Annual,45,Total,25 to 34,86.5,29.5,6.3,3.0,5.7,2.5,2.1,1.5
US,2024,7,Annual,45,Total,15 to 24,79.8,11.5,2.8,0.6,2.9,1.1,0.7,1.3
US,2024,7,Annual,45,Total,0 to 14,35.6,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,7,Annual,45,Total,45 to 54,72.9,25.6,3.4,3.0,4.6,2.4,1.5,1.6
US,2024,7,Annual,45,Total,55 to 64,61.6,23.8,2.1,3.0,3.3,2.2,0.8,1.5
US,2024,7,Annual,45,M,Total,76.1,26.0,4.2,2.9,4.7,2.3,1.6,1.2
US,2024,7,Annual,45,F,Total,49.1,11.4,1.5,0.9,1.8,0.8,0.5,1.2
US,2024,7,Annual,45,M,45 to 54,93.4,36.7,5.1,4.8,6.9,3.7,2.4,1.3
US,2024,7,Annual,45,M,0 to 14,29.7,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,7,Annual,45,F,35 to 44,62.3,19.6,3.2,2.1,3.3,1.5,1.2,1.6
US,2024,7,Annual,45,M,15 to 24,93.6,19.5,4.8,1.1,4.7,1.9,1.1,2.0
US,2024,7,Annual,45,F,0 to 14,42.4,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,7,Annual,45,M,25 to 34,136.2,51.1,11.2,5.1,10.1,4.4,3.9,2.0
US,2024,7,Annual,45,F,55 to 64,49.4,16.6,1.2,1.4,1.9,1.2,0.4,1.8
US,2024,7,Annual,45,F,25 to 34,53.8,15.4,3.1,1.7,2.8,1.2,0.9,1.1
US,2024,7,Annual,45,M,65+,33.1,11.8,0.7,1.3,1.0,0.7,0.2,0.7
US,2024,7,Annual,45,M,55 to 64,74.2,31.3,2.9,4.7,4.7,3.1,1.2,1.2
US,2024,7,Annual,45,M,35 to 44,131.1,51.8,9.5,5.6,10.1,4.5,4.1,2.0
US,2024,7,Annual,45,F,65+,27.5,7.6,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,7,Annual,45,F,15 to 24,70.7,6.3,1.6,0.4,1.8,0.6,0.4,0.9
US,2024,7,Annual,45,F,45 to 54,55.2,16.1,1.9,1.5,2.6,1.3,0.9,1.8
US,2024,8,Annual,45,Total,Total,60.7,17.6,2.7,1.7,3.1,1.5,1.0,1.2
US,2024,8,Annual,45,Total,0 to 14,35.8,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,8,Annual,45,Total,55 to 64,60.8,23.4,2.0,2.9,3.2,2.1,0.8,1.5
US,2024,8,Annual,45,Total,25 to 34,84.8,28.5,6.1,2.9,5.7,2.5,2.1,1.5
US,2024,8,Annual,45,Total,15 to 24,79.1,11.1,2.7,0.6,2.9,1.1,0.7,1.3
US,2024,8,Annual,45,Total,35 to 44,91.0,32.9,5.8,3.4,6.2,2.8,2.5,1.7
US,2024,8,Annual,45,Total,65+,30.0,9.4,0.5,0.7,0.6,0.4,0.1,0.9
US,2024,8,Annual,45,Total,45 to 54,71.7,24.9,3.3,2.9,4.5,2.4,1.5,1.5
US,2024,8,Annual,45,F,Total,48.7,11.1,1.5,0.9,1.7,0.8,0.5,1.1
US,2024,8,Annual,45,M,Total,75.0,25.3,4.1,2.8,4.7,2.3,1.5,1.2
US,2024,8,Annual,45,M,65+,33.0,11.6,0.7,1.3,1.0,0.7,0.2,0.7
US,2024,8,Annual,45,M,25 to 34,133.4,49.4,10.9,4.8,10.1,4.4,3.9,2.0
US,2024,8,Annual,45,F,45 to 54,54.4,15.6,1.8,1.4,2.5,1.3,0.9,1.7
US,2024,8,Annual,45,M,35 to 44,128.5,50.1,9.3,5.2,10.0,4.5,4.0,1.9
US,2024,8,Annual,45,F,35 to 44,61.5,19.3,3.1,2.0,3.3,1.5,1.2,1.6
US,2024,8,Annual,45,F,15 to 24,70.2,6.2,1.5,0.3,1.8,0.6,0.4,0.9
US,2024,8,Annual,45,M,0 to 14,29.9,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,8,Annual,45,M,15 to 24,92.6,18.8,4.6,1.0,4.7,1.9,1.1,2.0
US,2024,8,Annual,45,F,25 to 34,53.0,14.9,3.0,1.6,2.8,1.2,0.9,1.1
US,2024,8,Annual,45,F,65+,27.5,7.6,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,8,Annual,45,M,55 to 64,73.3,30.8,2.9,4.5,4.6,3.1,1.1,1.2
US,2024,8,Annual,45,F,55 to 64,48.8,16.3,1.2,1.4,1.9,1.2,0.4,1.7
US,2024,8,Annual,45,F,0 to 14,42.6,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,8,Annual,45,M,45 to 54,91.9,35.7,4.9,4.6,6.8,3.7,2.3,1.3
US,2024,9,Annual,45,Total,Total,59.9,17.1,2.6,1.7,3.0,1.5,1.0,1.2
US,2024,9,Annual,45,Total,35 to 44,89.3,32.0,5.7,3.3,6.2,2.7,2.5,1.7
US,2024,9,Annual,45,Total,65+,29.8,9.3,0.4,0.7,0.6,0.4,0.1,0.9
US,2024,9,Annual,45,Total,0 to 14,35.9,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,9,Annual,45,Total,55 to 64,59.9,22.9,2.0,2.8,3.2,2.1,0.8,1.4
US,2024,9,Annual,45,Total,25 to 34,83.0,27.5,6.0,2.7,5.6,2.5,2.1,1.4
US,2024,9,Annual,45,Total,45 to 54,70.6,24.3,3.2,2.7,4.4,2.3,1.5,1.5
US,2024,9,Annual,45,Total,15 to 24,78.5,10.7,2.6,0.5,2.9,1.2,0.7,1.3
US,2024,9,Annual,45,F,Total,48.3,11.0,1.5,0.9,1.7,0.8,0.5,1.1
US,2024,9,Annual,45,M,Total,73.7,24.6,4.0,2.6,4.6,2.3,1.5,1.2
US,2024,9,Annual,45,M,35 to 44,125.9,48.8,9.1,5.0,9.9,4.4,4.0,1.9
US,2024,9,Annual,45,F,15 to 24,69.9,5.9,1.5,0.3,1.8,0.6,0.4,0.9
US,2024,9,Annual,45,M,25 to 34,130.2,47.6,10.5,4.5,9.8,4.3,3.8,2.0
US,2024,9,Annual,45,F,25 to 34,52.1,14.4,3.0,1.5,2.8,1.2,0.9,1.1
US,2024,9,Annual,45,F,0 to 14,42.8,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,9,Annual,45,M,45 to 54,90.2,34.7,4.8,4.3,6.8,3.6,2.4,1.3
US,2024,9,Annual,45,F,55 to 64,48.5,16.2,1.2,1.4,1.8,1.2,0.5,1.7
US,2024,9,Annual,45,F,65+,27.4,7.6,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,9,Annual,45,M,65+,32.7,11.4,0.7,1.3,1.0,0.7,0.2,0.7
US,2024,9,Annual,45,M,55 to 64,71.7,30.0,2.8,4.3,4.6,3.1,1.1,1.2
US,2024,9,Annual,45,F,35 to 44,60.5,18.9,3.1,1.9,3.3,1.4,1.2,1.6
US,2024,9,Annual,45,M,0 to 14,29.9,0.9,0.2,*,0.8,0.1,0.1,0.3
US,2024,9,Annual,45,M,15 to 24,91.6,18.0,4.5,0.9,4.7,2.0,1.1,2.0
US,2024,9,Annual,45,F,45 to 54,53.8,15.4,1.8,1.3,2.5,1.2,0.9,1.7
US,2024,10,Annual,45,Total,Total,59.1,16.7,2.5,1.6,3.0,1.4,1.0,1.2
US,2024,10,Annual,45,Total,65+,29.7,9.2,0.4,0.7,0.6,0.4,0.1,0.9
US,2024,10,Annual,45,Total,0 to 14,36.1,0.8,0.2,*,0.8,0.1,0.1,0.3
US,2024,10,Annual,45,Total,35 to 44,87.6,31.2,5.6,3.2,6.1,2.7,2.4,1.7
US,2024,10,Annual,45,Total,55 to 64,59.3,22.6,1.9,2.7,3.1,2.1,0.8,1.4
US,2024,10,Annual,45,Total,45 to 54,69.7,23.9,3.1,2.6,4.4,2.3,1.5,1.5
US,2024,10,Annual,45,Total,15 to 24,77.6,10.2,2.5,0.5,2.9,1.1,0.7,1.3
US,2024,10,Annual,45,Total,25 to 34,81.3,26.7,5.8,2.5,5.5,2.4,2.0,1.4
US,2024,10,Annual,45,M,Total,72.6,23.9,3.9,2.5,4.6,2.2,1.5,1.2
US,2024,10,Annual,45,F,Total,47.9,10.8,1.5,0.8,1.7,0.8,0.5,1.1
US,2024,10,Annual,45,M,65+,32.5,11.3,0.6,1.3,1.0,0.7,0.2,0.7
US,2024,10,Annual,45,M,0 to 14,29.9,0.8,0.2,*,0.8,0.1,0.1,0.3
US,2024,10,Annual,45,M,45 to 54,88.9,34.0,4.6,4.2,6.7,3.6,2.3,1.3
US,2024,10,Annual,45,M,15 to 24,90.0,17.1,4.2,0.8,4.6,1.9,1.1,2.0
US,2024,10,Annual,45,M,25 to 34,127.4,46.0,10.2,4.2,9.7,4.2,3.8,2.0
US,2024,10,Annual,45,F,0 to 14,43.2,0.8,0.2,*,0.8,0.1,0.1,0.3
US,2024,10,Annual,45,F,15 to 24,69.4,5.7,1.4,0.3,1.8,0.6,0.4,0.9
US,2024,10,Annual,45,F,55 to 64,48.3,16.1,1.2,1.3,1.8,1.2,0.5,1.7
US,2024,10,Annual,45,M,55 to 64,70.7,29.3,2.7,4.2,4.5,3.0,1.2,1.1
US,2024,10,Annual,45,F,25 to 34,51.2,14.0,3.0,1.4,2.7,1.2,0.9,1.1
US,2024,10,Annual,45,F,45 to 54,53.3,15.2,1.8,1.3,2.4,1.2,0.8,1.7
US,2024,10,Annual,45,F,35 to 44,59.7,18.6,3.0,1.9,3.2,1.4,1.2,1.6
US,2024,10,Annual,45,F,65+,27.3,7.5,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,10,Annual,45,M,35 to 44,123.0,47.1,8.9,4.8,9.7,4.3,4.0,1.9
US,2024,11,Annual,45,Total,Total,58.7,16.5,2.5,1.5,3.0,1.4,1.0,1.2
US,2024,11,Annual,45,Total,55 to 64,58.8,22.3,1.9,2.6,3.1,2.0,0.8,1.4
US,2024,11,Annual,45,Total,25 to 34,80.0,25.9,5.7,2.4,5.4,2.4,2.0,1.4
US,2024,11,Annual,45,Total,0 to 14,36.3,0.8,0.2,*,0.8,0.1,0.1,0.3
US,2024,11,Annual,45,Total,65+,29.6,9.2,0.4,0.7,0.6,0.4,0.1,0.9
US,2024,11,Annual,45,Total,45 to 54,69.3,23.5,3.1,2.6,4.4,2.3,1.5,1.5
US,2024,11,Annual,45,Total,15 to 24,77.0,9.9,2.4,0.5,2.9,1.1,0.7,1.3
US,2024,11,Annual,45,Total,35 to 44,86.6,30.6,5.5,3.0,6.0,2.7,2.4,1.7
US,2024,11,Annual,45,M,Total,71.9,23.5,3.8,2.4,4.5,2.2,1.5,1.2
US,2024,11,Annual,45,F,Total,47.7,10.7,1.4,0.8,1.7,0.8,0.5,1.1
US,2024,11,Annual,45,F,55 to 64,48.1,16.0,1.2,1.3,1.8,1.2,0.5,1.7
US,2024,11,Annual,45,M,0 to 14,30.1,0.8,0.2,*,0.8,0.1,0.1,0.3
US,2024,11,Annual,45,M,35 to 44,121.5,46.2,8.7,4.6,9.6,4.3,4.0,1.9
US,2024,11,Annual,45,M,45 to 54,88.0,33.4,4.6,4.0,6.6,3.5,2.3,1.3
US,2024,11,Annual,45,M,55 to 64,69.9,28.8,2.7,4.0,4.4,2.9,1.1,1.2
US,2024,11,Annual,45,F,65+,27.3,7.5,0.3,0.2,0.3,0.2,0.1,1.0
US,2024,11,Annual,45,F,45 to 54,53.3,15.1,1.8,1.3,2.5,1.2,0.9,1.7
